A1042;1043;0.19;0.11;0.02;39.61;51.37;35.96;240.0;45.0;45.0;
A1043;1044;0.2;0.12;0.02;40.64;53.89;38.07;255.0;45.0;45.0;
A1044;1045;0.03;0.04;0.03;23.52;-20.66;0.35;0.0;60.0;45.0;
A1045;1046;0.03;0.04;0.03;24.09;-18.61;1.9;15.0;60.0;45.0;
A1046;1047;0.03;0.04;0.03;24.84;-15.39;3.64;30.0;60.0;45.0;
A1047;1048;0.04;0.05;0.03;25.8;-10.76;6.06;45.0;60.0;45.0;
A1048;1049;0.04;0.05;0.03;26.76;-5.29;8.54;60.0;60.0;45.0;
A1049;1050;0.05;0.06;0.03;28.19;0.46;10.64;75.0;60.0;45.0;
A1050;1051;0.06;0.06;0.03;29.65;6.41;12.99;90.0;60.0;45.0;
A1051;1052;0.08;0.07;0.03;31.13;12.24;15.82;105.0;60.0;45.0;
A1052;1053;0.09;0.07;0.03;32.58;17.63;18.67;120.0;60.0;45.0;
A1053;1054;0.1;0.08;0.03;34.01;22.2;21.16;135.0;60.0;45.0;
A1054;1055;0.12;0.09;0.03;35.41;26.44;23.44;150.0;60.0;45.0;
A1055;1056;0.13;0.09;0.03;36.7;30.32;25.98;165.0;60.0;45.0;
A1056;1057;0.15;0.1;0.03;37.72;34.37;28.74;180.0;60.0;45.0;
A1057;1058;0.16;0.11;0.03;38.81;38.32;31.46;195.0;60.0;45.0;
A1058;1059;0.18;0.11;0.03;40.12;42.2;34.19;210.0;60.0;45.0;
A1059;1060;0.19;0.12;0.02;41.43;45.72;36.74;225.0;60.0;45.0;
A1060;1061;0.21;0.13;0.02;42.31;48.65;38.68;240.0;60.0;45.0;
A1061;1062;0.22;0.13;0.02;43.11;51.23;40.46;255.0;60.0;45.0;
A1062;1063;0.03;0.05;0.03;28.02;-25.17;6.45;0.0;75.0;45.0;
A1063;1064;0.04;0.06;0.03;28.4;-23.47;7.75;15.0;75.0;45.0;
A1064;1065;0.04;0.06;0.03;28.97;-20.78;9.4;30.0;75.0;45.0;
A1065;1066;0.05;0.06;0.03;29.72;-16.62;11.57;45.0;75.0;45.0;
A1066;1067;0.05;0.07;0.03;30.67;-11.6;13.79;60.0;75.0;45.0;
A1067;1068;0.06;0.07;0.03;32.04;-5.98;16.06;75.0;75.0;45.0;
A1068;1069;0.07;0.08;0.03;33.36;-0.08;18.21;90.0;75.0;45.0;
A1069;1070;0.09;0.08;0.03;34.85;5.76;20.75;105.0;75.0;45.0;
A1070;1071;0.1;0.09;0.03;36.18;11.32;23.24;120.0;75.0;45.0;
A1071;1072;0.12;0.1;0.03;37.47;16.51;25.48;135.0;75.0;45.0;
A1072;1073;0.13;0.11;0.03;38.76;21.27;27.74;150.0;75.0;45.0;
A1073;1074;0.15;0.11;0.03;40.06;25.57;30.11;165.0;75.0;45.0;
A1074;1075;0.16;0.12;0.03;41.19;29.84;32.57;180.0;75.0;45.0;
A1075;1076;0.18;0.13;0.03;42.3;33.97;34.96;195.0;75.0;45.0;
A1076;1077;0.2;0.14;0.03;43.55;38.17;37.5;210.0;75.0;45.0;
A1077;1078;0.22;0.14;0.03;44.81;42.12;39.96;225.0;75.0;45.0;
A1078;1079;0.23;0.15;0.03;45.53;45.07;41.61;240.0;75.0;45.0;
A1079;1080;0.24;0.15;0.03;46.14;47.67;43.02;255.0;75.0;45.0;
A1080;1081;0.04;0.07;0.04;32.51;-29.58;13.02;0.0;90.0;45.0;
A1081;1082;0.05;0.07;0.04;32.85;-28.35;14.19;15.0;90.0;45.0;
A1082;1083;0.05;0.08;0.03;33.26;-26.15;15.46;30.0;90.0;45.0;
A1083;1084;0.06;0.08;0.03;33.96;-22.57;17.37;45.0;90.0;45.0;
A1084;1085;0.06;0.08;0.03;34.9;-18.18;19.37;60.0;90.0;45.0;
A1085;1086;0.07;0.09;0.03;36.08;-12.69;21.22;75.0;90.0;45.0;
A1086;1087;0.09;0.1;0.03;37.24;-6.62;23.32;90.0;90.0;45.0;
A1087;1088;0.1;0.1;0.03;38.7;-0.77;25.47;105.0;90.0;45.0;
A1088;1089;0.11;0.11;0.03;39.96;4.76;27.67;120.0;90.0;45.0;
A1089;1090;0.13;0.12;0.03;41.17;10.47;29.81;135.0;90.0;45.0;
A1090;1091;0.15;0.13;0.03;42.38;15.61;31.94;150.0;90.0;45.0;
A1091;1092;0.16;0.14;0.03;43.59;20.39;34.15;165.0;90.0;45.0;
A1092;1093;0.18;0.14;0.03;44.73;24.95;36.33;180.0;90.0;45.0;
A1093;1094;0.2;0.15;0.03;45.85;29.27;38.42;195.0;90.0;45.0;
A1094;1095;0.22;0.16;0.03;47.08;33.68;40.85;210.0;90.0;45.0;
A1095;1096;0.24;0.17;0.03;48.26;37.85;43.26;225.0;90.0;45.0;
A1096;1097;0.25;0.18;0.03;48.9;40.98;44.82;240.0;90.0;45.0;
A1097;1098;0.27;0.18;0.03;49.42;43.73;46.14;255.0;90.0;45.0;
A1098;1099;0.06;0.09;0.04;36.57;-33.54;18.86;0.0;105.0;45.0;
A1099;1100;0.06;0.09;0.04;36.75;-32.58;19.61;15.0;105.0;45.0;
A1100;1101;0.06;0.1;0.04;37.1;-30.82;20.64;30.0;105.0;45.0;
A1101;1102;0.07;0.1;0.04;37.68;-27.79;22.13;45.0;105.0;45.0;
A1102;1103;0.07;0.1;0.04;38.53;-23.86;23.8;60.0;105.0;45.0;
A1103;1104;0.08;0.11;0.04;39.63;-18.85;25.46;75.0;105.0;45.0;
A1104;1105;0.1;0.12;0.04;40.91;-13.33;27.41;90.0;105.0;45.0;
A1105;1106;0.11;0.13;0.04;42.25;-7.34;29.41;105.0;105.0;45.0;
A1106;1107;0.13;0.13;0.04;43.46;-1.67;31.5;120.0;105.0;45.0;
A1107;1108;0.14;0.14;0.04;44.64;4.35;33.65;135.0;105.0;45.0;
A1108;1109;0.16;0.15;0.04;45.74;9.95;35.66;150.0;105.0;45.0;
A1109;1110;0.18;0.16;0.04;46.89;15.02;37.61;165.0;105.0;45.0;
A1110;1111;0.2;0.17;0.04;48.04;19.89;39.6;180.0;105.0;45.0;
A1111;1112;0.22;0.18;0.04;49.21;24.51;41.56;195.0;105.0;45.0;
A1112;1113;0.24;0.19;0.04;50.38;29.02;43.93;210.0;105.0;45.0;
A1113;1114;0.26;0.2;0.04;51.5;33.23;46.37;225.0;105.0;45.0;
A1114;1115;0.28;0.2;0.03;52.17;36.63;48.13;240.0;105.0;45.0;
A1115;1116;0.29;0.21;0.03;52.75;39.67;49.76;255.0;105.0;45.0;
A1116;1117;0.07;0.11;0.04;39.9;-36.55;23.76;0.0;120.0;45.0;
A1117;1118;0.07;0.11;0.04;40.19;-35.94;24.36;15.0;120.0;45.0;
A1118;1119;0.07;0.12;0.04;40.61;-34.6;25.12;30.0;120.0;45.0;
A1119;1120;0.08;0.12;0.04;41.24;-32.11;26.2;45.0;120.0;45.0;
A1120;1121;0.08;0.13;0.04;42.03;-28.86;27.57;60.0;120.0;45.0;
A1121;1122;0.09;0.13;0.04;42.98;-24.39;29.16;75.0;120.0;45.0;
A1122;1123;0.11;0.14;0.04;44.16;-19.35;31.0;90.0;120.0;45.0;
A1123;1124;0.12;0.15;0.04;45.54;-13.71;33.0;105.0;120.0;45.0;
A1124;1125;0.14;0.16;0.04;47.12;-7.93;35.35;120.0;120.0;45.0;
A1125;1126;0.16;0.17;0.04;48.29;-1.76;37.42;135.0;120.0;45.0;
A1126;1127;0.18;0.18;0.04;49.22;4.11;39.27;150.0;120.0;45.0;
A1127;1128;0.2;0.19;0.04;50.27;9.66;41.12;165.0;120.0;45.0;
A1128;1129;0.22;0.2;0.04;51.4;14.82;43.04;180.0;120.0;45.0;
A1129;1130;0.24;0.21;0.04;52.55;19.56;44.94;195.0;120.0;45.0;
A1130;1131;0.26;0.22;0.04;53.66;24.31;47.13;210.0;120.0;45.0;
A1131;1132;0.29;0.23;0.04;54.67;28.72;49.38;225.0;120.0;45.0;
A1132;1133;0.3;0.23;0.04;55.4;32.39;51.33;240.0;120.0;45.0;
A1133;1134;0.32;0.24;0.04;56.1;35.76;53.16;255.0;120.0;45.0;
A1134;1135;0.08;0.13;0.04;42.58;-38.7;27.82;0.0;135.0;45.0;
A1135;1136;0.08;0.13;0.04;42.92;-38.21;28.24;15.0;135.0;45.0;
A1136;1137;0.08;0.13;0.04;43.4;-37.15;28.82;30.0;135.0;45.0;
A1137;1138;0.09;0.14;0.04;44.1;-35.22;29.66;45.0;135.0;45.0;
A1138;1139;0.09;0.14;0.04;44.92;-32.6;30.78;60.0;135.0;45.0;
A1139;1140;0.1;0.15;0.04;45.8;-28.97;32.18;75.0;135.0;45.0;
A1140;1141;0.12;0.16;0.04;47.03;-24.7;34.0;90.0;135.0;45.0;
A1141;1142;0.13;0.17;0.04;48.56;-19.63;36.24;105.0;135.0;45.0;
A1142;1143;0.15;0.19;0.04;50.26;-14.0;38.61;120.0;135.0;45.0;
A1143;1144;0.18;0.2;0.05;51.72;-7.79;40.85;135.0;135.0;45.0;
A1144;1145;0.2;0.21;0.04;52.69;-1.74;42.79;150.0;135.0;45.0;
A1145;1146;0.22;0.22;0.04;53.71;4.25;44.76;165.0;135.0;45.0;
A1146;1147;0.24;0.23;0.04;54.8;9.69;46.69;180.0;135.0;45.0;
A1147;1148;0.26;0.24;0.04;55.91;14.62;48.55;195.0;135.0;45.0;
A1148;1149;0.29;0.25;0.04;56.9;19.58;50.48;210.0;135.0;45.0;
A1149;1150;0.31;0.26;0.04;57.77;24.25;52.41;225.0;135.0;45.0;
A1150;1151;0.33;0.27;0.04;58.56;28.28;54.36;240.0;135.0;45.0;
A1151;1152;0.35;0.27;0.04;59.35;32.05;56.34;255.0;135.0;45.0;
A1152;1153;0.08;0.14;0.04;44.6;-39.99;30.85;0.0;150.0;45.0;
A1153;1154;0.09;0.14;0.04;44.86;-39.58;31.31;15.0;150.0;45.0;
A1154;1155;0.09;0.15;0.04;45.27;-38.63;31.86;30.0;150.0;45.0;
A1155;1156;0.09;0.15;0.04;46.12;-37.27;32.57;45.0;150.0;45.0;
A1156;1157;0.1;0.16;0.04;47.07;-35.38;33.48;60.0;150.0;45.0;
A1157;1158;0.11;0.17;0.04;47.85;-32.38;34.63;75.0;150.0;45.0;
A1158;1159;0.12;0.18;0.05;49.12;-28.71;36.38;90.0;150.0;45.0;
A1159;1160;0.14;0.19;0.05;50.77;-24.26;38.58;105.0;150.0;45.0;
A1160;1161;0.16;0.21;0.05;52.47;-19.09;40.95;120.0;150.0;45.0;
A1161;1162;0.19;0.22;0.05;54.14;-13.12;43.41;135.0;150.0;45.0;
A1162;1163;0.21;0.24;0.05;55.62;-7.08;45.77;150.0;150.0;45.0;
A1163;1164;0.24;0.25;0.05;56.79;-0.89;47.85;165.0;150.0;45.0;
A1164;1165;0.26;0.26;0.05;57.95;4.76;49.83;180.0;150.0;45.0;
A1165;1166;0.29;0.27;0.05;59.07;9.98;51.61;195.0;150.0;45.0;
A1166;1167;0.31;0.28;0.05;59.98;15.08;53.39;210.0;150.0;45.0;
A1167;1168;0.33;0.29;0.05;60.8;19.97;55.17;225.0;150.0;45.0;
A1168;1169;0.36;0.3;0.05;61.69;24.26;57.16;240.0;150.0;45.0;
A1169;1170;0.38;0.31;0.05;62.61;28.36;59.21;255.0;150.0;45.0;
A1170;1171;0.09;0.15;0.04;46.25;-40.65;33.36;0.0;165.0;45.0;
A1171;1172;0.09;0.16;0.04;46.49;-40.4;33.79;15.0;165.0;45.0;
A1172;1173;0.1;0.16;0.04;46.9;-39.78;34.36;30.0;165.0;45.0;
A1173;1174;0.1;0.17;0.04;47.65;-38.94;34.99;45.0;165.0;45.0;
A1174;1175;0.11;0.17;0.04;48.5;-37.55;35.82;60.0;165.0;45.0;
A1175;1176;0.12;0.18;0.05;49.46;-35.09;36.89;75.0;165.0;45.0;
A1176;1177;0.13;0.19;0.05;50.81;-32.04;38.49;90.0;165.0;45.0;
A1177;1178;0.15;0.21;0.05;52.59;-28.21;40.53;105.0;165.0;45.0;
A1178;1179;0.17;0.22;0.05;54.48;-23.57;43.02;120.0;165.0;45.0;
A1179;1180;0.2;0.24;0.05;56.47;-18.09;45.87;135.0;165.0;45.0;
A1180;1181;0.22;0.26;0.05;58.25;-12.26;48.47;150.0;165.0;45.0;
A1181;1182;0.25;0.28;0.05;59.79;-6.19;50.81;165.0;165.0;45.0;
A1182;1183;0.28;0.29;0.05;61.07;-0.38;52.75;180.0;165.0;45.0;
A1183;1184;0.31;0.31;0.05;62.17;5.09;54.32;195.0;165.0;45.0;
A1184;1185;0.33;0.32;0.05;63.1;10.41;56.08;210.0;165.0;45.0;
A1185;1186;0.36;0.33;0.05;63.97;15.45;57.9;225.0;165.0;45.0;
A1186;1187;0.39;0.34;0.05;64.98;20.01;59.91;240.0;165.0;45.0;
A1187;1188;0.42;0.35;0.05;66.07;24.29;62.04;255.0;165.0;45.0;
A1188;1189;0.1;0.17;0.04;47.74;-41.44;35.48;0.0;180.0;45.0;
A1189;1190;0.1;0.17;0.04;47.95;-41.25;35.84;15.0;180.0;45.0;
A1190;1191;0.1;0.17;0.04;48.3;-40.7;36.3;30.0;180.0;45.0;
A1191;1192;0.11;0.17;0.04;48.81;-40.03;36.88;45.0;180.0;45.0;
A1192;1193;0.11;0.18;0.04;49.54;-38.86;37.66;60.0;180.0;45.0;
A1193;1194;0.12;0.19;0.05;50.64;-36.99;38.75;75.0;180.0;45.0;
A1194;1195;0.13;0.2;0.05;52.07;-34.52;40.27;90.0;180.0;45.0;
A1195;1196;0.15;0.22;0.05;53.95;-31.36;42.38;105.0;180.0;45.0;
A1196;1197;0.17;0.24;0.05;55.97;-27.37;44.92;120.0;180.0;45.0;
A1197;1198;0.2;0.26;0.05;58.18;-22.6;47.85;135.0;180.0;45.0;
A1198;1199;0.23;0.28;0.05;60.31;-17.32;50.72;150.0;180.0;45.0;
A1199;1200;0.27;0.31;0.06;62.3;-11.6;53.37;165.0;180.0;45.0;
A1200;1201;0.3;0.33;0.06;63.91;-5.82;55.58;180.0;180.0;45.0;
A1201;1202;0.33;0.34;0.06;65.26;-0.12;57.42;195.0;180.0;45.0;
A1202;1203;0.36;0.36;0.06;66.37;5.47;59.26;210.0;180.0;45.0;
A1203;1204;0.39;0.37;0.06;67.4;10.85;61.1;225.0;180.0;45.0;
A1204;1205;0.42;0.39;0.06;68.45;15.63;63.13;240.0;180.0;45.0;
A1205;1206;0.45;0.4;0.06;69.55;20.22;65.22;255.0;180.0;45.0;
A1206;1207;0.1;0.17;0.04;48.64;-42.02;36.9;0.0;195.0;45.0;
A1207;1208;0.1;0.17;0.04;48.87;-41.78;37.03;15.0;195.0;45.0;
A1208;1209;0.11;0.18;0.04;49.18;-41.29;37.4;30.0;195.0;45.0;
A1209;1210;0.11;0.18;0.04;49.67;-40.66;38.1;45.0;195.0;45.0;
A1210;1211;0.12;0.19;0.04;50.33;-39.66;38.97;60.0;195.0;45.0;
A1211;1212;0.12;0.2;0.05;51.32;-38.18;39.95;75.0;195.0;45.0;
A1212;1213;0.14;0.21;0.05;52.71;-36.21;41.46;90.0;195.0;45.0;
A1213;1214;0.15;0.23;0.05;54.65;-33.61;43.7;105.0;195.0;45.0;
A1214;1215;0.17;0.24;0.05;56.54;-29.84;45.93;120.0;195.0;45.0;
A1215;1216;0.2;0.27;0.05;58.9;-25.9;48.76;135.0;195.0;45.0;
A1216;1217;0.24;0.3;0.06;61.62;-21.75;52.12;150.0;195.0;45.0;
A1217;1218;0.27;0.33;0.06;64.16;-16.62;55.26;165.0;195.0;45.0;
A1218;1219;0.31;0.36;0.06;66.23;-10.95;57.99;180.0;195.0;45.0;
A1219;1220;0.35;0.38;0.06;68.01;-5.11;60.42;195.0;195.0;45.0;
A1220;1221;0.39;0.4;0.06;69.43;0.84;62.43;210.0;195.0;45.0;
A1221;1222;0.42;0.42;0.06;70.7;6.59;64.32;225.0;195.0;45.0;
A1222;1223;0.46;0.43;0.06;71.78;11.67;66.34;240.0;195.0;45.0;
A1223;1224;0.49;0.45;0.06;72.85;16.5;68.44;255.0;195.0;45.0;
A1224;1225;0.11;0.18;0.04;49.77;-42.13;37.82;0.0;210.0;45.0;
A1225;1226;0.11;0.18;0.04;49.98;-41.89;37.92;15.0;210.0;45.0;
A1226;1227;0.11;0.19;0.05;50.29;-41.44;38.22;30.0;210.0;45.0;
A1227;1228;0.12;0.19;0.05;50.73;-40.85;38.98;45.0;210.0;45.0;
A1228;1229;0.12;0.2;0.05;51.36;-39.94;39.87;60.0;210.0;45.0;
A1229;1230;0.13;0.2;0.05;52.28;-38.66;40.76;75.0;210.0;45.0;
A1230;1231;0.14;0.22;0.05;53.55;-36.96;42.14;90.0;210.0;45.0;
A1231;1232;0.16;0.23;0.05;55.29;-34.71;44.18;105.0;210.0;45.0;
A1232;1233;0.18;0.25;0.05;57.29;-31.84;46.56;120.0;210.0;45.0;
A1233;1234;0.2;0.28;0.05;59.57;-28.34;49.26;135.0;210.0;45.0;
A1234;1235;0.23;0.3;0.06;62.03;-24.17;52.3;150.0;210.0;45.0;
A1235;1236;0.27;0.34;0.06;64.67;-19.4;55.71;165.0;210.0;45.0;
A1236;1237;0.31;0.37;0.06;67.1;-14.07;58.91;180.0;210.0;45.0;
A1237;1238;0.36;0.4;0.06;69.39;-8.45;62.0;195.0;210.0;45.0;
A1238;1239;0.4;0.43;0.07;71.4;-2.63;64.69;210.0;210.0;45.0;
A1239;1240;0.45;0.46;0.07;73.26;3.12;67.17;225.0;210.0;45.0;
A1240;1241;0.49;0.48;0.07;74.57;8.13;69.35;240.0;210.0;45.0;
A1241;1242;0.53;0.5;0.07;75.78;12.91;71.45;255.0;210.0;45.0;
A1242;1243;0.12;0.19;0.05;51.23;-42.06;38.94;0.0;225.0;45.0;
A1243;1244;0.12;0.2;0.05;51.43;-41.95;39.01;15.0;225.0;45.0;
A1244;1245;0.12;0.2;0.05;51.7;-41.51;39.24;30.0;225.0;45.0;
A1245;1246;0.12;0.2;0.05;52.14;-40.98;40.01;45.0;225.0;45.0;
A1246;1247;0.13;0.21;0.05;52.72;-40.11;40.92;60.0;225.0;45.0;
A1247;1248;0.14;0.22;0.05;53.59;-38.96;41.7;75.0;225.0;45.0;
A1248;1249;0.15;0.23;0.05;54.71;-37.43;42.9;90.0;225.0;45.0;
A1249;1250;0.16;0.24;0.05;56.18;-35.42;44.69;105.0;225.0;45.0;
A1250;1251;0.18;0.26;0.05;57.95;-32.83;46.83;120.0;225.0;45.0;
A1251;1252;0.2;0.28;0.06;60.03;-29.63;49.34;135.0;225.0;45.0;
A1252;1253;0.23;0.31;0.06;62.37;-25.81;52.4;150.0;225.0;45.0;
A1253;1254;0.27;0.34;0.06;64.95;-21.43;55.89;165.0;225.0;45.0;
A1254;1255;0.31;0.38;0.06;67.66;-16.49;59.56;180.0;225.0;45.0;
A1255;1256;0.36;0.41;0.06;70.41;-11.36;63.26;195.0;225.0;45.0;
A1256;1257;0.42;0.45;0.07;73.06;-5.81;66.7;210.0;225.0;45.0;
A1257;1258;0.47;0.49;0.07;75.56;-0.24;69.96;225.0;225.0;45.0;
A1258;1259;0.52;0.52;0.07;77.17;4.67;72.36;240.0;225.0;45.0;
A1259;1260;0.56;0.54;0.07;78.62;9.22;74.53;255.0;225.0;45.0;
A1260;1261;0.13;0.21;0.05;52.66;-41.67;40.55;0.0;240.0;45.0;
A1261;1262;0.13;0.21;0.05;52.82;-41.54;40.67;15.0;240.0;45.0;
A1262;1263;0.13;0.21;0.05;53.06;-41.16;40.97;30.0;240.0;45.0;
A1263;1264;0.13;0.21;0.05;53.48;-40.58;41.59;45.0;240.0;45.0;
A1264;1265;0.14;0.22;0.05;54.05;-39.68;42.33;60.0;240.0;45.0;
A1265;1266;0.15;0.23;0.05;54.88;-38.59;43.16;75.0;240.0;45.0;
A1266;1267;0.16;0.24;0.05;55.92;-37.06;44.38;90.0;240.0;45.0;
A1267;1268;0.17;0.25;0.05;57.27;-35.08;46.2;105.0;240.0;45.0;
A1268;1269;0.19;0.27;0.05;58.93;-32.53;48.42;120.0;240.0;45.0;
A1269;1270;0.21;0.29;0.06;60.93;-29.41;51.02;135.0;240.0;45.0;
A1270;1271;0.24;0.32;0.06;63.16;-25.76;53.98;150.0;240.0;45.0;
A1271;1272;0.28;0.35;0.06;65.61;-21.66;57.27;165.0;240.0;45.0;
A1272;1273;0.32;0.38;0.06;68.14;-17.3;60.69;180.0;240.0;45.0;
A1273;1274;0.36;0.42;0.06;70.74;-12.85;64.17;195.0;240.0;45.0;
A1274;1275;0.42;0.46;0.07;73.41;-7.75;67.7;210.0;240.0;45.0;
A1275;1276;0.47;0.5;0.07;76.05;-2.52;71.24;225.0;240.0;45.0;
A1276;1277;0.52;0.53;0.07;78.12;2.55;74.33;240.0;240.0;45.0;
A1277;1278;0.58;0.57;0.07;79.99;7.49;77.29;255.0;240.0;45.0;
A1278;1279;0.14;0.22;0.05;54.07;-41.07;42.25;0.0;255.0;45.0;
A1279;1280;0.14;0.22;0.05;54.16;-41.01;42.46;15.0;255.0;45.0;
A1280;1281;0.14;0.22;0.05;54.36;-40.63;42.76;30.0;255.0;45.0;
A1281;1282;0.14;0.23;0.05;54.77;-39.99;43.2;45.0;255.0;45.0;
A1282;1283;0.15;0.23;0.05;55.35;-39.1;43.86;60.0;255.0;45.0;
A1283;1284;0.16;0.24;0.05;56.12;-37.99;44.65;75.0;255.0;45.0;
A1284;1285;0.17;0.25;0.05;57.12;-36.43;45.98;90.0;255.0;45.0;
A1285;1286;0.18;0.26;0.05;58.38;-34.41;47.92;105.0;255.0;45.0;
A1286;1287;0.2;0.28;0.05;60.01;-31.84;50.32;120.0;255.0;45.0;
A1287;1288;0.22;0.3;0.06;61.92;-28.74;53.02;135.0;255.0;45.0;
A1288;1289;0.25;0.33;0.06;64.06;-25.18;55.91;150.0;255.0;45.0;
A1289;1290;0.29;0.36;0.06;66.34;-21.3;58.88;165.0;255.0;45.0;
A1290;1291;0.32;0.39;0.06;68.62;-17.54;61.92;180.0;255.0;45.0;
A1291;1292;0.36;0.42;0.06;70.91;-13.89;65.01;195.0;255.0;45.0;
A1292;1293;0.41;0.46;0.07;73.43;-9.28;68.43;210.0;255.0;45.0;
A1293;1294;0.47;0.5;0.07;76.02;-4.41;72.0;225.0;255.0;45.0;
A1294;1295;0.52;0.54;0.07;78.5;0.93;75.92;240.0;255.0;45.0;
A1295;1296;0.59;0.58;0.07;80.92;6.39;80.0;255.0;255.0;45.0;
A1296;1297;0.01;0.01;0.03;8.9;4.14;-22.3;0.0;0.0;60.0;
A1297;1298;0.01;0.01;0.03;9.23;6.82;-22.67;15.0;0.0;60.0;
A1298;1299;0.01;0.01;0.03;10.12;10.48;-21.98;30.0;0.0;60.0;
A1299;1300;0.02;0.01;0.03;11.04;15.42;-21.62;45.0;0.0;60.0;
A1300;1301;0.02;0.01;0.03;12.24;20.53;-20.46;60.0;0.0;60.0;
A1301;1302;0.03;0.02;0.03;13.79;24.52;-17.98;75.0;0.0;60.0;
A1302;1303;0.03;0.02;0.03;15.7;27.49;-14.44;90.0;0.0;60.0;
A1303;1304;0.04;0.03;0.03;17.94;30.03;-10.82;105.0;0.0;60.0;
A1304;1305;0.05;0.03;0.03;19.97;32.56;-7.23;120.0;0.0;60.0;
A1305;1306;0.06;0.03;0.03;21.92;35.0;-3.84;135.0;0.0;60.0;
A1306;1307;0.07;0.04;0.03;23.84;37.37;-0.13;150.0;0.0;60.0;
A1307;1308;0.08;0.05;0.03;25.61;39.88;3.52;165.0;0.0;60.0;
A1308;1309;0.09;0.05;0.03;27.41;42.61;7.37;180.0;0.0;60.0;
A1309;1310;0.11;0.06;0.03;29.09;45.54;11.23;195.0;0.0;60.0;
A1310;1311;0.12;0.07;0.03;31.2;48.62;15.14;210.0;0.0;60.0;
A1311;1312;0.14;0.08;0.03;33.38;51.73;19.0;225.0;0.0;60.0;
A1312;1313;0.16;0.09;0.03;35.39;54.54;23.12;240.0;0.0;60.0;
A1313;1314;0.18;0.1;0.03;37.36;57.26;27.33;255.0;0.0;60.0;
A1314;1315;0.01;0.01;0.03;10.78;-0.06;-21.84;0.0;15.0;60.0;
A1315;1316;0.01;0.01;0.03;11.17;2.54;-21.9;15.0;15.0;60.0;
A1316;1317;0.02;0.01;0.03;11.86;6.35;-21.06;30.0;15.0;60.0;
A1317;1318;0.02;0.02;0.04;12.81;11.76;-20.2;45.0;15.0;60.0;
A1318;1319;0.02;0.02;0.04;14.04;17.4;-18.71;60.0;15.0;60.0;
A1319;1320;0.03;0.02;0.04;15.66;22.28;-16.05;75.0;15.0;60.0;
A1320;1321;0.04;0.02;0.04;17.54;26.17;-12.75;90.0;15.0;60.0;
A1321;1322;0.05;0.03;0.04;19.56;29.52;-9.11;105.0;15.0;60.0;
A1322;1323;0.06;0.03;0.04;21.53;32.55;-5.78;120.0;15.0;60.0;
A1323;1324;0.07;0.04;0.04;23.48;35.27;-2.24;135.0;15.0;60.0;
A1324;1325;0.08;0.04;0.03;25.26;37.68;1.95;150.0;15.0;60.0;
A1325;1326;0.09;0.05;0.03;27.05;40.28;5.58;165.0;15.0;60.0;
A1326;1327;0.1;0.06;0.03;28.66;43.08;9.21;180.0;15.0;60.0;
A1327;1328;0.11;0.06;0.03;30.1;45.9;12.69;195.0;15.0;60.0;
A1328;1329;0.13;0.07;0.03;32.1;48.88;16.45;210.0;15.0;60.0;
A1329;1330;0.15;0.08;0.03;34.17;51.86;20.11;225.0;15.0;60.0;
A1330;1331;0.17;0.09;0.03;35.96;54.7;23.83;240.0;15.0;60.0;
A1331;1332;0.19;0.1;0.03;37.65;57.43;27.47;255.0;15.0;60.0;
A1332;1333;0.02;0.02;0.04;15.3;-6.7;-17.02;0.0;30.0;60.0;
A1333;1334;0.02;0.02;0.04;15.72;-4.3;-16.55;15.0;30.0;60.0;
A1334;1335;0.02;0.02;0.04;16.34;-0.32;-15.89;30.0;30.0;60.0;
A1335;1336;0.02;0.02;0.04;17.15;5.07;-14.89;45.0;30.0;60.0;
A1336;1337;0.03;0.03;0.04;18.3;10.79;-13.01;60.0;30.0;60.0;
A1337;1338;0.04;0.03;0.04;19.81;15.88;-10.27;75.0;30.0;60.0;
A1338;1339;0.05;0.03;0.04;21.47;20.67;-7.15;90.0;30.0;60.0;
A1339;1340;0.06;0.04;0.04;23.12;24.89;-3.93;105.0;30.0;60.0;
A1340;1341;0.07;0.04;0.04;24.82;28.55;-0.45;120.0;30.0;60.0;
A1341;1342;0.08;0.05;0.04;26.64;31.99;2.44;135.0;30.0;60.0;
A1342;1343;0.09;0.06;0.04;28.3;35.01;6.16;150.0;30.0;60.0;
A1343;1344;0.1;0.06;0.03;29.93;37.94;9.5;165.0;30.0;60.0;
A1344;1345;0.11;0.07;0.03;31.28;41.02;12.72;180.0;30.0;60.0;
A1345;1346;0.12;0.07;0.03;32.39;44.01;15.75;195.0;30.0;60.0;
A1346;1347;0.14;0.08;0.03;34.16;47.11;19.15;210.0;30.0;60.0;
A1347;1348;0.16;0.09;0.03;36.09;50.13;22.58;225.0;30.0;60.0;
A1348;1349;0.18;0.1;0.03;37.52;53.08;25.73;240.0;30.0;60.0;
A1349;1350;0.19;0.11;0.03;38.88;55.93;28.84;255.0;30.0;60.0;
A1350;1351;0.02;0.03;0.04;20.07;-13.45;-11.79;0.0;45.0;60.0;
A1351;1352;0.02;0.03;0.04;20.48;-11.21;-11.04;15.0;45.0;60.0;
A1352;1353;0.03;0.03;0.04;21.11;-7.66;-10.06;30.0;45.0;60.0;
A1353;1354;0.03;0.03;0.04;21.79;-2.24;-9.05;45.0;45.0;60.0;
A1354;1355;0.04;0.04;0.04;22.66;3.18;-6.64;60.0;45.0;60.0;
